RUBRO;MOC_ZONAS_ID;AÑO;CUATRIMESTRE;NIVEL
SUPERMERCADOS Y ALMACENES;46;2016;2;1
TRATAMIENTOS ESTETICOS;46;2016;1;1
TRATAMIENTOS ESTETICOS;46;2016;2;1
VETERINARIA;46;2016;1;1
VETERINARIA;46;2016;2;1
VETERINARIA;46;2016;3;1
COMIDA AL PASO;45;2016;2;1
COMIDA AL PASO;45;2016;3;1
FERRETERIA Y CONSTRUCCION;45;2016;1;1
FERRETERIA Y CONSTRUCCION;45;2016;2;1
FERRETERIA Y CONSTRUCCION;45;2016;3;1
FIAMBRERIAS Y DIETETICAS;45;2016;3;1
INDUMENTARIA;45;2016;1;1
INDUMENTARIA;45;2016;2;1
INDUMENTARIA;45;2016;3;1
INSUMOS PARA EL HOGAR;45;2016;1;1
KIOSCOS Y LOTERIAS;45;2016;1;1
KIOSCOS Y LOTERIAS;45;2016;2;1
SALUD Y COSMETICA;45;2016;2;1
SUPERMERCADOS Y ALMACENES;45;2016;1;1
VETERINARIA;45;2016;1;1
BARES Y CAFES;44;2016;1;1
COMIDA AL PASO;44;2016;2;1
COMIDA AL PASO;44;2016;3;1
INDUMENTARIA;44;2016;1;1
INDUMENTARIA;44;2016;2;1
INDUMENTARIA;44;2016;3;1
INSTITUCIONES DEPORTIVAS;44;2016;1;1
KIOSCOS Y LOTERIAS;44;2016;1;1
KIOSCOS Y LOTERIAS;44;2016;2;1
KIOSCOS Y LOTERIAS;44;2016;3;1
MUSICA Y LIBRERIA;44;2016;1;1
OPTICA Y JOYERIAS;44;2016;2;1
OPTICA Y JOYERIAS;44;2016;3;1
RESTAURANTES;44;2016;2;1
SALUD Y COSMETICA;44;2016;2;1
SALUD Y COSMETICA;44;2016;3;1
SUPERMERCADOS Y ALMACENES;44;2016;2;1
SUPERMERCADOS Y ALMACENES;44;2016;3;1
CARNES Y VERDURAS;43;2016;2;1
CARNES Y VERDURAS;43;2016;3;1
COMIDA AL PASO;43;2016;1;1
COMIDA AL PASO;43;2016;3;1
FERRETERIA Y CONSTRUCCION;43;2016;1;1
FERRETERIA Y CONSTRUCCION;43;2016;2;1
FIAMBRERIAS Y DIETETICAS;43;2016;1;1
FIAMBRERIAS Y DIETETICAS;43;2016;3;1
INDUMENTARIA;43;2016;1;1
INDUMENTARIA;43;2016;2;2
INDUMENTARIA;43;2016;3;1
KIOSCOS Y LOTERIAS;43;2016;2;1
MUSICA Y LIBRERIA;43;2016;1;1
OPTICA Y JOYERIAS;43;2016;2;1
SALUD Y COSMETICA;43;2016;1;1
SALUD Y COSMETICA;43;2016;2;1
SUPERMERCADOS Y ALMACENES;43;2016;2;1
TRATAMIENTOS ESTETICOS;43;2016;3;1
CARNES Y VERDURAS;42;2016;2;1
COMIDA AL PASO;42;2016;1;1
COMIDA AL PASO;42;2016;2;1
INDUMENTARIA;42;2016;1;1
INDUMENTARIA;42;2016;2;1
INDUMENTARIA;42;2016;3;1
SALUD Y COSMETICA;42;2016;1;1
SUPERMERCADOS Y ALMACENES;42;2016;1;1
SUPERMERCADOS Y ALMACENES;42;2016;2;1
TRATAMIENTOS ESTETICOS;42;2016;1;1
VETERINARIA;42;2016;1;1
CARNES Y VERDURAS;41;2016;1;1
CARNES Y VERDURAS;41;2016;3;1
COMIDA AL PASO;41;2016;1;1
COMIDA AL PASO;41;2016;2;1
COMIDA AL PASO;41;2016;3;1
FERRETERIA Y CONSTRUCCION;41;2016;1;1
FERRETERIA Y CONSTRUCCION;41;2016;2;1
FIAMBRERIAS Y DIETETICAS;41;2016;1;1
FIAMBRERIAS Y DIETETICAS;41;2016;2;1
FIAMBRERIAS Y DIETETICAS;41;2016;3;1
INDUMENTARIA;41;2016;1;1
INDUMENTARIA;41;2016;2;1
INDUMENTARIA;41;2016;3;1
INSTITUCIONES DEPORTIVAS;41;2016;2;1
KIOSCOS Y LOTERIAS;41;2016;1;1
KIOSCOS Y LOTERIAS;41;2016;2;1
KIOSCOS Y LOTERIAS;41;2016;3;1
MUSICA Y LIBRERIA;41;2016;1;1
MUSICA Y LIBRERIA;41;2016;2;1
MUSICA Y LIBRERIA;41;2016;3;1
OPTICA Y JOYERIAS;41;2016;2;1
RESTAURANTES;41;2016;1;1
SALUD Y COSMETICA;41;2016;1;1
SALUD Y COSMETICA;41;2016;2;1
SUPERMERCADOS Y ALMACENES;41;2016;1;1
SUPERMERCADOS Y ALMACENES;41;2016;2;1
SUPERMERCADOS Y ALMACENES;41;2016;3;1
TRATAMIENTOS ESTETICOS;41;2016;1;1
VETERINARIA;41;2016;3;1
CARNES Y VERDURAS;40;2016;2;1
FERRETERIA Y CONSTRUCCION;40;2016;2;1
FERRETERIA Y CONSTRUCCION;40;2016;3;1
FIAMBRERIAS Y DIETETICAS;40;2016;2;1
HELADERIAS;40;2016;1;1
INDUMENTARIA;40;2016;1;1
INDUMENTARIA;40;2016;2;2
INDUMENTARIA;40;2016;3;1
INSUMOS PARA EL HOGAR;40;2016;1;1
KIOSCOS Y LOTERIAS;40;2016;2;1
MUSICA Y LIBRERIA;40;2016;1;1
OPTICA Y JOYERIAS;40;2016;1;1
PANADERIAS;40;2016;2;1
SALUD Y COSMETICA;40;2016;2;1
SUPERMERCADOS Y ALMACENES;40;2016;1;1
TRATAMIENTOS ESTETICOS;40;2016;1;1
TRATAMIENTOS ESTETICOS;40;2016;3;1
BARES Y CAFES;39;2016;2;1
CARNES Y VERDURAS;39;2016;1;1
COMIDA AL PASO;39;2016;2;1
COMIDA AL PASO;39;2016;3;1
FERRETERIA Y CONSTRUCCION;39;2016;1;1
HELADERIAS;39;2016;1;1
INDUMENTARIA;39;2016;1;1
INDUMENTARIA;39;2016;2;1
INDUMENTARIA;39;2016;3;1
INSUMOS PARA EL HOGAR;39;2016;1;1
INSUMOS PARA EL HOGAR;39;2016;3;1
KIOSCOS Y LOTERIAS;39;2016;3;1
MUSICA Y LIBRERIA;39;2016;2;1
OPTICA Y JOYERIAS;39;2016;1;1
OPTICA Y JOYERIAS;39;2016;2;1
PANADERIAS;39;2016;2;1
PANADERIAS;39;2016;3;1
SALUD Y COSMETICA;39;2016;1;1
SALUD Y COSMETICA;39;2016;2;1
SALUD Y COSMETICA;39;2016;3;1
SUPERMERCADOS Y ALMACENES;39;2016;1;1
SUPERMERCADOS Y ALMACENES;39;2016;2;1
VETERINARIA;39;2016;3;1
COMIDA AL PASO;38;2016;1;1
FERRETERIA Y CONSTRUCCION;38;2016;1;1
INDUMENTARIA;38;2016;2;1
INDUMENTARIA;38;2016;3;1
SUPERMERCADOS Y ALMACENES;38;2016;2;1
TRATAMIENTOS ESTETICOS;38;2016;2;1
COMIDA AL PASO;37;2016;1;1
COMIDA AL PASO;37;2016;3;1
FIAMBRERIAS Y DIETETICAS;37;2016;2;1
FIAMBRERIAS Y DIETETICAS;37;2016;3;1
INDUMENTARIA;37;2016;1;1
INDUMENTARIA;37;2016;2;1
INDUMENTARIA;37;2016;3;1
INSTITUCIONES DEPORTIVAS;37;2016;1;1
KIOSCOS Y LOTERIAS;37;2016;1;1
KIOSCOS Y LOTERIAS;37;2016;2;1
KIOSCOS Y LOTERIAS;37;2016;3;1
MUSICA Y LIBRERIA;37;2016;3;1
SUPERMERCADOS Y ALMACENES;37;2016;3;1
TRATAMIENTOS ESTETICOS;37;2016;2;1
BARES Y CAFES;36;2016;2;1
CARNES Y VERDURAS;36;2016;3;1
COMIDA AL PASO;36;2016;1;1
COMIDA AL PASO;36;2016;2;1
FERRETERIA Y CONSTRUCCION;36;2016;2;1
FIAMBRERIAS Y DIETETICAS;36;2016;2;1
INDUMENTARIA;36;2016;1;1
INDUMENTARIA;36;2016;2;1
KIOSCOS Y LOTERIAS;36;2016;1;1
KIOSCOS Y LOTERIAS;36;2016;2;1
MUSICA Y LIBRERIA;36;2016;1;1
MUSICA Y LIBRERIA;36;2016;3;1
OPTICA Y JOYERIAS;36;2016;1;1
OPTICA Y JOYERIAS;36;2016;3;1
RESTAURANTES;36;2016;2;1
SALUD Y COSMETICA;36;2016;1;1
SALUD Y COSMETICA;36;2016;2;1
SUPERMERCADOS Y ALMACENES;36;2016;1;1
SUPERMERCADOS Y ALMACENES;36;2016;2;1
SUPERMERCADOS Y ALMACENES;36;2016;3;1
TRATAMIENTOS ESTETICOS;36;2016;1;1
TRATAMIENTOS ESTETICOS;36;2016;2;1
VETERINARIA;36;2016;1;1
BARES Y CAFES;35;2016;3;1
COMIDA AL PASO;35;2016;2;1
FERRETERIA Y CONSTRUCCION;35;2016;2;1
FERRETERIA Y CONSTRUCCION;35;2016;3;1
FIAMBRERIAS Y DIETETICAS;35;2016;2;1
HELADERIAS;35;2016;3;1
INDUMENTARIA;35;2016;1;1
INDUMENTARIA;35;2016;2;1
INDUMENTARIA;35;2016;3;1
INSTITUCIONES DEPORTIVAS;35;2016;1;1
INSTITUCIONES DEPORTIVAS;35;2016;2;1
KIOSCOS Y LOTERIAS;35;2016;1;1
MUSICA Y LIBRERIA;35;2016;1;1
MUSICA Y LIBRERIA;35;2016;3;1
OPTICA Y JOYERIAS;35;2016;1;1
OPTICA Y JOYERIAS;35;2016;3;1
RESTAURANTES;35;2016;2;1
SALUD Y COSMETICA;35;2016;1;1
SALUD Y COSMETICA;35;2016;2;1
SALUD Y COSMETICA;35;2016;3;1
SUPERMERCADOS Y ALMACENES;35;2016;2;1
TRATAMIENTOS ESTETICOS;35;2016;1;1
TRATAMIENTOS ESTETICOS;35;2016;2;1
VETERINARIA;35;2016;2;1
VETERINARIA;35;2016;3;1
BARES Y CAFES;34;2016;1;1
CARNES Y VERDURAS;34;2016;1;1
CARNES Y VERDURAS;34;2016;3;1
COMIDA AL PASO;34;2016;1;1
COMIDA AL PASO;34;2016;2;1
FERRETERIA Y CONSTRUCCION;34;2016;1;1
FERRETERIA Y CONSTRUCCION;34;2016;2;1
FERRETERIA Y CONSTRUCCION;34;2016;3;1
INDUMENTARIA;34;2016;2;1
INDUMENTARIA;34;2016;3;1
INSTITUCIONES DEPORTIVAS;34;2016;1;1
INSUMOS PARA EL HOGAR;34;2016;1;1
INSUMOS PARA EL HOGAR;34;2016;2;1
KIOSCOS Y LOTERIAS;34;2016;2;1
KIOSCOS Y LOTERIAS;34;2016;3;1
MUSICA Y LIBRERIA;34;2016;1;1
MUSICA Y LIBRERIA;34;2016;2;1
MUSICA Y LIBRERIA;34;2016;3;1
OPTICA Y JOYERIAS;34;2016;1;1
OPTICA Y JOYERIAS;34;2016;2;1
OPTICA Y JOYERIAS;34;2016;3;1
RESTAURANTES;34;2016;1;1
RESTAURANTES;34;2016;2;1
SALUD Y COSMETICA;34;2016;1;1
SALUD Y COSMETICA;34;2016;2;2
SUPERMERCADOS Y ALMACENES;34;2016;1;1
SUPERMERCADOS Y ALMACENES;34;2016;2;1
SUPERMERCADOS Y ALMACENES;34;2016;3;1
TRATAMIENTOS ESTETICOS;34;2016;1;1
VETERINARIA;34;2016;1;1
BARES Y CAFES;33;2016;1;1
CARNES Y VERDURAS;33;2016;1;1
CARNES Y VERDURAS;33;2016;2;1
COMIDA AL PASO;33;2016;1;1
COMIDA AL PASO;33;2016;3;1
FERRETERIA Y CONSTRUCCION;33;2016;1;1
FERRETERIA Y CONSTRUCCION;33;2016;2;1
FIAMBRERIAS Y DIETETICAS;33;2016;1;1
FIAMBRERIAS Y DIETETICAS;33;2016;3;1
INDUMENTARIA;33;2016;1;1
INDUMENTARIA;33;2016;2;1
INSTITUCIONES DEPORTIVAS;33;2016;3;1
INSUMOS PARA EL HOGAR;33;2016;2;1
INSUMOS PARA EL HOGAR;33;2016;3;1
KIOSCOS Y LOTERIAS;33;2016;1;1
KIOSCOS Y LOTERIAS;33;2016;3;1
MUSICA Y LIBRERIA;33;2016;1;1
MUSICA Y LIBRERIA;33;2016;2;1
OPTICA Y JOYERIAS;33;2016;1;1
OPTICA Y JOYERIAS;33;2016;2;1
PANADERIAS;33;2016;1;1
PANADERIAS;33;2016;3;1
RESTAURANTES;33;2016;1;1
RESTAURANTES;33;2016;3;1
SALUD Y COSMETICA;33;2016;1;1
SALUD Y COSMETICA;33;2016;2;1
SALUD Y COSMETICA;33;2016;3;1
SUPERMERCADOS Y ALMACENES;33;2016;1;1
SUPERMERCADOS Y ALMACENES;33;2016;2;1
TRATAMIENTOS ESTETICOS;33;2016;3;1
VETERINARIA;33;2016;2;1
BARES Y CAFES;32;2016;2;1
BARES Y CAFES;32;2016;3;1
CARNES Y VERDURAS;32;2016;1;1
CARNES Y VERDURAS;32;2016;2;1
CARNES Y VERDURAS;32;2016;3;1
FERRETERIA Y CONSTRUCCION;32;2016;1;1
FERRETERIA Y CONSTRUCCION;32;2016;3;1
FIAMBRERIAS Y DIETETICAS;32;2016;1;1
HELADERIAS;32;2016;1;1
INDUMENTARIA;32;2016;1;1
INDUMENTARIA;32;2016;2;1
INDUMENTARIA;32;2016;3;1
INSUMOS PARA EL HOGAR;32;2016;1;1
INSUMOS PARA EL HOGAR;32;2016;3;1
KIOSCOS Y LOTERIAS;32;2016;1;1
KIOSCOS Y LOTERIAS;32;2016;2;1
MUSICA Y LIBRERIA;32;2016;3;1
OPTICA Y JOYERIAS;32;2016;1;1
OPTICA Y JOYERIAS;32;2016;2;1
SALUD Y COSMETICA;32;2016;1;1
SALUD Y COSMETICA;32;2016;2;1
SUPERMERCADOS Y ALMACENES;32;2016;2;1
BARES Y CAFES;31;2016;2;1
BARES Y CAFES;31;2016;3;1
COMIDA AL PASO;31;2016;1;1
COMIDA AL PASO;31;2016;2;1
FERRETERIA Y CONSTRUCCION;31;2016;2;1
FERRETERIA Y CONSTRUCCION;31;2016;3;1
FIAMBRERIAS Y DIETETICAS;31;2016;2;1
FIAMBRERIAS Y DIETETICAS;31;2016;3;1
INDUMENTARIA;31;2016;1;1
INDUMENTARIA;31;2016;2;1
INDUMENTARIA;31;2016;3;1
INSTITUCIONES DEPORTIVAS;31;2016;2;1
INSTITUCIONES DEPORTIVAS;31;2016;3;1
INSUMOS PARA EL HOGAR;31;2016;1;1
KIOSCOS Y LOTERIAS;31;2016;1;1
KIOSCOS Y LOTERIAS;31;2016;2;1
MUSICA Y LIBRERIA;31;2016;2;1
OPTICA Y JOYERIAS;31;2016;1;1
PANADERIAS;31;2016;3;1
RESTAURANTES;31;2016;2;1
SALUD Y COSMETICA;31;2016;1;1
SALUD Y COSMETICA;31;2016;2;1
SUPERMERCADOS Y ALMACENES;31;2016;1;1
SUPERMERCADOS Y ALMACENES;31;2016;2;1
TRATAMIENTOS ESTETICOS;31;2016;3;1
VETERINARIA;31;2016;1;1
BARES Y CAFES;30;2016;3;1
CARNES Y VERDURAS;30;2016;1;1
CARNES Y VERDURAS;30;2016;2;1
COMIDA AL PASO;30;2016;1;1
COMIDA AL PASO;30;2016;2;1
COMIDA AL PASO;30;2016;3;1
FERRETERIA Y CONSTRUCCION;30;2016;1;1
FERRETERIA Y CONSTRUCCION;30;2016;2;1
FERRETERIA Y CONSTRUCCION;30;2016;3;1
FIAMBRERIAS Y DIETETICAS;30;2016;3;1
INDUMENTARIA;30;2016;1;1
INDUMENTARIA;30;2016;2;2
INDUMENTARIA;30;2016;3;1
INSTITUCIONES DEPORTIVAS;30;2016;2;1
INSUMOS PARA EL HOGAR;30;2016;1;1
INSUMOS PARA EL HOGAR;30;2016;2;1
KIOSCOS Y LOTERIAS;30;2016;1;1
KIOSCOS Y LOTERIAS;30;2016;2;1
KIOSCOS Y LOTERIAS;30;2016;3;1
MUSICA Y LIBRERIA;30;2016;1;1
OPTICA Y JOYERIAS;30;2016;1;1
OPTICA Y JOYERIAS;30;2016;2;1
OPTICA Y JOYERIAS;30;2016;3;1
PANADERIAS;30;2016;2;1
SALUD Y COSMETICA;30;2016;1;1
SALUD Y COSMETICA;30;2016;2;1
SALUD Y COSMETICA;30;2016;3;1
SUPERMERCADOS Y ALMACENES;30;2016;1;1
SUPERMERCADOS Y ALMACENES;30;2016;2;1
SUPERMERCADOS Y ALMACENES;30;2016;3;1
TRATAMIENTOS ESTETICOS;30;2016;1;1
TRATAMIENTOS ESTETICOS;30;2016;2;1
TRATAMIENTOS ESTETICOS;30;2016;3;1
VETERINARIA;30;2016;3;1
CARNES Y VERDURAS;29;2016;1;1
FIAMBRERIAS Y DIETETICAS;29;2016;1;1
FIAMBRERIAS Y DIETETICAS;29;2016;2;1
HELADERIAS;29;2016;1;1
INDUMENTARIA;29;2016;1;1
INDUMENTARIA;29;2016;2;1
INDUMENTARIA;29;2016;3;1
OPTICA Y JOYERIAS;29;2016;3;1
SUPERMERCADOS Y ALMACENES;29;2016;2;1
VETERINARIA;29;2016;2;1
CARNES Y VERDURAS;28;2016;1;1
CARNES Y VERDURAS;28;2016;2;1
CARNES Y VERDURAS;28;2016;3;1
COMIDA AL PASO;28;2016;1;1
COMIDA AL PASO;28;2016;3;1
FERRETERIA Y CONSTRUCCION;28;2016;1;1
FERRETERIA Y CONSTRUCCION;28;2016;2;1
FIAMBRERIAS Y DIETETICAS;28;2016;1;1
HELADERIAS;28;2016;2;1
INDUMENTARIA;28;2016;1;2
INDUMENTARIA;28;2016;2;1
INDUMENTARIA;28;2016;3;1
INSUMOS PARA EL HOGAR;28;2016;1;1
INSUMOS PARA EL HOGAR;28;2016;2;1
KIOSCOS Y LOTERIAS;28;2016;3;1
MUSICA Y LIBRERIA;28;2016;1;1
MUSICA Y LIBRERIA;28;2016;2;1
MUSICA Y LIBRERIA;28;2016;3;1
OPTICA Y JOYERIAS;28;2016;1;1
OPTICA Y JOYERIAS;28;2016;2;1
OPTICA Y JOYERIAS;28;2016;3;1
SALUD Y COSMETICA;28;2016;1;1
SALUD Y COSMETICA;28;2016;2;1
SUPERMERCADOS Y ALMACENES;28;2016;1;1
SUPERMERCADOS Y ALMACENES;28;2016;2;1
SUPERMERCADOS Y ALMACENES;28;2016;3;1
BARES Y CAFES;27;2016;1;1
BARES Y CAFES;27;2016;2;1
BARES Y CAFES;27;2016;3;1
CARNES Y VERDURAS;27;2016;1;1
CARNES Y VERDURAS;27;2016;2;1
CARNES Y VERDURAS;27;2016;3;1
COMIDA AL PASO;27;2016;2;1
COMIDA AL PASO;27;2016;3;1
FERRETERIA Y CONSTRUCCION;27;2016;2;1
FIAMBRERIAS Y DIETETICAS;27;2016;1;1
HELADERIAS;27;2016;1;1
HELADERIAS;27;2016;3;1
INDUMENTARIA;27;2016;1;2
INDUMENTARIA;27;2016;2;1
INDUMENTARIA;27;2016;3;1
INSTITUCIONES DEPORTIVAS;27;2016;1;1
INSTITUCIONES DEPORTIVAS;27;2016;2;1
KIOSCOS Y LOTERIAS;27;2016;1;1
KIOSCOS Y LOTERIAS;27;2016;3;1
MUSICA Y LIBRERIA;27;2016;1;1
MUSICA Y LIBRERIA;27;2016;2;1
MUSICA Y LIBRERIA;27;2016;3;1
OPTICA Y JOYERIAS;27;2016;1;1
OPTICA Y JOYERIAS;27;2016;2;1
PANADERIAS;27;2016;3;1
SALUD Y COSMETICA;27;2016;1;1
SALUD Y COSMETICA;27;2016;2;2
SALUD Y COSMETICA;27;2016;3;1
SUPERMERCADOS Y ALMACENES;27;2016;1;1
SUPERMERCADOS Y ALMACENES;27;2016;3;1
TRATAMIENTOS ESTETICOS;27;2016;1;1
VETERINARIA;27;2016;1;1
VETERINARIA;27;2016;3;1
BARES Y CAFES;26;2016;2;1
BARES Y CAFES;26;2016;3;1
CARNES Y VERDURAS;26;2016;1;1
CARNES Y VERDURAS;26;2016;2;1
COMIDA AL PASO;26;2016;1;1
FERRETERIA Y CONSTRUCCION;26;2016;1;1
FERRETERIA Y CONSTRUCCION;26;2016;2;1
FIAMBRERIAS Y DIETETICAS;26;2016;2;1
HELADERIAS;26;2016;2;1
INDUMENTARIA;26;2016;1;1
INDUMENTARIA;26;2016;2;1
INDUMENTARIA;26;2016;3;1
KIOSCOS Y LOTERIAS;26;2016;3;1
MUSICA Y LIBRERIA;26;2016;1;1
MUSICA Y LIBRERIA;26;2016;2;1
OPTICA Y JOYERIAS;26;2016;1;1
OPTICA Y JOYERIAS;26;2016;3;1
PANADERIAS;26;2016;1;1
RESTAURANTES;26;2016;1;1
SALUD Y COSMETICA;26;2016;1;1
SALUD Y COSMETICA;26;2016;2;1
SUPERMERCADOS Y ALMACENES;26;2016;1;1
SUPERMERCADOS Y ALMACENES;26;2016;2;1
SUPERMERCADOS Y ALMACENES;26;2016;3;1
TRATAMIENTOS ESTETICOS;26;2016;3;1
VETERINARIA;26;2016;1;1
BARES Y CAFES;25;2016;2;1
CARNES Y VERDURAS;25;2016;1;1
CARNES Y VERDURAS;25;2016;2;1
CARNES Y VERDURAS;25;2016;3;1
COMIDA AL PASO;25;2016;2;1
FERRETERIA Y CONSTRUCCION;25;2016;1;1
INDUMENTARIA;25;2016;1;1
INDUMENTARIA;25;2016;2;1
INDUMENTARIA;25;2016;3;1
INSTITUCIONES DEPORTIVAS;25;2016;2;1
INSUMOS PARA EL HOGAR;25;2016;3;1
KIOSCOS Y LOTERIAS;25;2016;2;1
KIOSCOS Y LOTERIAS;25;2016;3;1
MUSICA Y LIBRERIA;25;2016;2;1
PANADERIAS;25;2016;1;1
PANADERIAS;25;2016;2;1
RESTAURANTES;25;2016;3;1
SALUD Y COSMETICA;25;2016;1;1
SALUD Y COSMETICA;25;2016;2;1
SALUD Y COSMETICA;25;2016;3;1
SUPERMERCADOS Y ALMACENES;25;2016;2;1
TRATAMIENTOS ESTETICOS;25;2016;1;1
BARES Y CAFES;24;2016;3;1
CARNES Y VERDURAS;24;2016;3;1
COMIDA AL PASO;24;2016;1;1
COMIDA AL PASO;24;2016;2;1
COMIDA AL PASO;24;2016;3;1
FERRETERIA Y CONSTRUCCION;24;2016;1;1
FERRETERIA Y CONSTRUCCION;24;2016;2;1
FIAMBRERIAS Y DIETETICAS;24;2016;1;1
HELADERIAS;24;2016;1;1
INDUMENTARIA;24;2016;1;1
INDUMENTARIA;24;2016;2;1
INDUMENTARIA;24;2016;3;1
INSTITUCIONES DEPORTIVAS;24;2016;1;1
INSTITUCIONES DEPORTIVAS;24;2016;2;1
KIOSCOS Y LOTERIAS;24;2016;2;1
MUSICA Y LIBRERIA;24;2016;1;1
MUSICA Y LIBRERIA;24;2016;2;1
OPTICA Y JOYERIAS;24;2016;1;1
OPTICA Y JOYERIAS;24;2016;2;1
OPTICA Y JOYERIAS;24;2016;3;1
PANADERIAS;24;2016;2;1
RESTAURANTES;24;2016;3;1
SALUD Y COSMETICA;24;2016;1;1
SALUD Y COSMETICA;24;2016;2;1
SALUD Y COSMETICA;24;2016;3;1
SUPERMERCADOS Y ALMACENES;24;2016;1;1
SUPERMERCADOS Y ALMACENES;24;2016;2;1
TRATAMIENTOS ESTETICOS;24;2016;1;1
TRATAMIENTOS ESTETICOS;24;2016;2;1
VETERINARIA;24;2016;1;1
VETERINARIA;24;2016;3;1
BARES Y CAFES;23;2016;2;1
CARNES Y VERDURAS;23;2016;3;1
COMIDA AL PASO;23;2016;1;1
COMIDA AL PASO;23;2016;2;1
COMIDA AL PASO;23;2016;3;1
FERRETERIA Y CONSTRUCCION;23;2016;1;1
FIAMBRERIAS Y DIETETICAS;23;2016;2;1
INDUMENTARIA;23;2016;1;1
INDUMENTARIA;23;2016;2;1
INDUMENTARIA;23;2016;3;1
INSTITUCIONES DEPORTIVAS;23;2016;3;1
KIOSCOS Y LOTERIAS;23;2016;1;1
KIOSCOS Y LOTERIAS;23;2016;3;1
MUSICA Y LIBRERIA;23;2016;1;1
MUSICA Y LIBRERIA;23;2016;2;1
OPTICA Y JOYERIAS;23;2016;1;1
OPTICA Y JOYERIAS;23;2016;2;1
PANADERIAS;23;2016;1;1
PANADERIAS;23;2016;2;1
RESTAURANTES;23;2016;1;1
RESTAURANTES;23;2016;2;1
SALUD Y COSMETICA;23;2016;1;1
SALUD Y COSMETICA;23;2016;2;1
SALUD Y COSMETICA;23;2016;3;1
SUPERMERCADOS Y ALMACENES;23;2016;1;1
SUPERMERCADOS Y ALMACENES;23;2016;2;1
TRATAMIENTOS ESTETICOS;23;2016;2;1
VETERINARIA;23;2016;2;1
BARES Y CAFES;22;2016;1;1
BARES Y CAFES;22;2016;3;1
CARNES Y VERDURAS;22;2016;1;1
CARNES Y VERDURAS;22;2016;3;1
COMIDA AL PASO;22;2016;1;1
COMIDA AL PASO;22;2016;2;1
COMIDA AL PASO;22;2016;3;1
FERRETERIA Y CONSTRUCCION;22;2016;1;1
FERRETERIA Y CONSTRUCCION;22;2016;2;1
FERRETERIA Y CONSTRUCCION;22;2016;3;1
FIAMBRERIAS Y DIETETICAS;22;2016;1;1
FIAMBRERIAS Y DIETETICAS;22;2016;2;1
FIAMBRERIAS Y DIETETICAS;22;2016;3;1
INDUMENTARIA;22;2016;1;1
INDUMENTARIA;22;2016;2;1
INDUMENTARIA;22;2016;3;1
INSTITUCIONES DEPORTIVAS;22;2016;1;1
INSTITUCIONES DEPORTIVAS;22;2016;2;1
KIOSCOS Y LOTERIAS;22;2016;2;1
KIOSCOS Y LOTERIAS;22;2016;3;1
MUSICA Y LIBRERIA;22;2016;2;1
OPTICA Y JOYERIAS;22;2016;1;1
OPTICA Y JOYERIAS;22;2016;2;1
PANADERIAS;22;2016;3;1
SALUD Y COSMETICA;22;2016;1;1
SALUD Y COSMETICA;22;2016;2;1
SALUD Y COSMETICA;22;2016;3;1
SUPERMERCADOS Y ALMACENES;22;2016;1;1
SUPERMERCADOS Y ALMACENES;22;2016;2;1
TRATAMIENTOS ESTETICOS;22;2016;2;1
VETERINARIA;22;2016;2;1
VETERINARIA;22;2016;3;1
CARNES Y VERDURAS;21;2016;2;1
COMIDA AL PASO;21;2016;2;1
FERRETERIA Y CONSTRUCCION;21;2016;1;1
FERRETERIA Y CONSTRUCCION;21;2016;2;1
FIAMBRERIAS Y DIETETICAS;21;2016;1;1
INDUMENTARIA;21;2016;1;1
INDUMENTARIA;21;2016;2;1
INDUMENTARIA;21;2016;3;1
INSTITUCIONES DEPORTIVAS;21;2016;1;1
KIOSCOS Y LOTERIAS;21;2016;2;1
MUSICA Y LIBRERIA;21;2016;1;1
MUSICA Y LIBRERIA;21;2016;2;1
OPTICA Y JOYERIAS;21;2016;1;1
OPTICA Y JOYERIAS;21;2016;2;1
OPTICA Y JOYERIAS;21;2016;3;1
RESTAURANTES;21;2016;1;1
SALUD Y COSMETICA;21;2016;3;1
SUPERMERCADOS Y ALMACENES;21;2016;1;1
SUPERMERCADOS Y ALMACENES;21;2016;2;1
SUPERMERCADOS Y ALMACENES;21;2016;3;1
TRATAMIENTOS ESTETICOS;21;2016;2;1
TRATAMIENTOS ESTETICOS;21;2016;3;1
BARES Y CAFES;20;2016;2;1
BARES Y CAFES;20;2016;3;1
CARNES Y VERDURAS;20;2016;1;1
CARNES Y VERDURAS;20;2016;2;1
COMIDA AL PASO;20;2016;1;1
COMIDA AL PASO;20;2016;2;1
COMIDA AL PASO;20;2016;3;1
FERRETERIA Y CONSTRUCCION;20;2016;1;1
FERRETERIA Y CONSTRUCCION;20;2016;2;1
FERRETERIA Y CONSTRUCCION;20;2016;3;1
FIAMBRERIAS Y DIETETICAS;20;2016;1;1
FIAMBRERIAS Y DIETETICAS;20;2016;2;1
INDUMENTARIA;20;2016;1;3
INDUMENTARIA;20;2016;2;2
INDUMENTARIA;20;2016;3;1
INSUMOS PARA EL HOGAR;20;2016;2;1
INSUMOS PARA EL HOGAR;20;2016;3;1
KIOSCOS Y LOTERIAS;20;2016;1;1
KIOSCOS Y LOTERIAS;20;2016;2;1
KIOSCOS Y LOTERIAS;20;2016;3;1
MUSICA Y LIBRERIA;20;2016;1;1
MUSICA Y LIBRERIA;20;2016;2;1
MUSICA Y LIBRERIA;20;2016;3;1
